,Allocation,Year,Size,Distance_x,Demand (km),ID,Vehicle,Cost ($),Yearly range (km),Distance_y,Operating Year,Fuel,carbon_emissions,insurance_cost,maintenance_cost,fuel_costs
169,LNG_S1_2026,2032,S1,D4,542921,LNG_S1_2026,LNG,109272,102000,D4,2032,BioLNG,6299.646969600001,12019.92,14205.36,17178.086016
170,LNG_S1_2027,2032,S1,D4,542921,LNG_S1_2027,LNG,112550,102000,D4,2032,LNG,41072.9278617,11255.0,12380.5,15853.86369036
171,LNG_S1_2027,2032,S1,D4,542921,LNG_S1_2027,LNG,112550,102000,D4,2032,BioLNG,6155.550265326001,11255.0,12380.5,16785.158349960002
172,LNG_S1_2028,2032,S1,D4,542921,LNG_S1_2028,LNG,115927,102000,D4,2032,LNG,39929.73792066,10433.43,10433.43,15412.600346328001
173,LNG_S1_2028,2032,S1,D4,542921,LNG_S1_2028,LNG,115927,102000,D4,2032,BioLNG,6011.68516572,10433.43,10433.43,16392.8622312
174,LNG_S1_2029,2032,S1,D4,542921,LNG_S1_2029,LNG,119405,102000,D4,2032,LNG,39239.462184300006,9552.4,8358.35,15146.15872644
175,LNG_S1_2029,2032,S1,D4,542921,LNG_S1_2029,LNG,119405,102000,D4,2032,BioLNG,5959.226708418,9552.4,8358.35,16249.81677228
176,LNG_S1_2030,2032,S1,D4,542921,LNG_S1_2030,LNG,122987,102000,D4,2032,LNG,39239.462184300006,8609.09,6149.35,15146.15872644
177,LNG_S1_2030,2032,S1,D4,542921,LNG_S1_2030,LNG,122987,102000,D4,2032,BioLNG,5959.226708418,8609.09,6149.35,16249.81677228
178,LNG_S1_2031,2032,S1,D4,542921,LNG_S1_2031,LNG,126677,102000,D4,2032,LNG,39239.462184300006,7600.62,3800.31,15146.15872644
179,LNG_S1_2031,2032,S1,D4,542921,LNG_S1_2031,LNG,126677,102000,D4,2032,BioLNG,5959.226708418,7600.62,3800.31,16249.81677228
180,LNG_S1_2032,2032,S1,D4,542921,LNG_S1_2032,LNG,130477,102000,D4,2032,LNG,39239.462184300006,6523.85,1304.77,15146.15872644
181,LNG_S1_2032,2032,S1,D4,542921,LNG_S1_2032,LNG,130477,102000,D4,2032,BioLNG,5959.226708418,6523.85,1304.77,16249.81677228
182,BEV_S2_2023,2032,S2,D1,1257890,BEV_S2_2023,BEV,272000,106000,D1,2032,Electricity,0.0,38080.0,51680.0,12621.982902400001
183,BEV_S2_2024,2032,S2,D1,1257890,BEV_S2_2024,BEV,258400,106000,D1,2032,Electricity,0.0,33592.0,43928.0,12621.982902400001
184,BEV_S2_2025,2032,S2,D1,1257890,BEV_S2_2025,BEV,245480,106000,D1,2032,Electricity,0.0,29457.6,36822.0,12621.982902400001
185,BEV_S2_2026,2032,S2,D1,1257890,BEV_S2_2026,BEV,233206,106000,D2,2032,Electricity,0.0,25652.66,30316.780000000002,12621.982902400001
186,BEV_S2_2027,2032,S2,D1,1257890,BEV_S2_2027,BEV,221545,106000,D2,2032,Electricity,0.0,22154.5,24369.95,12027.89960812
187,BEV_S2_2028,2032,S2,D1,1257890,BEV_S2_2028,BEV,210468,106000,D2,2032,Electricity,0.0,18942.12,18942.12,12027.89960812
188,BEV_S2_2029,2032,S2,D1,1257890,BEV_S2_2029,BEV,199944,106000,D3,2032,Electricity,0.0,15995.52,13996.080000000002,12027.89960812
189,BEV_S2_2030,2032,S2,D1,1257890,BEV_S2_2030,BEV,189947,106000,D3,2032,Electricity,0.0,13296.29,9497.35,12027.89960812
190,BEV_S2_2031,2032,S2,D1,1257890,BEV_S2_2031,BEV,189947,106000,D3,2032,Electricity,0.0,11396.82,5698.41,12027.89960812
191,BEV_S2_2032,2032,S2,D1,1257890,BEV_S2_2032,BEV,189947,106000,D4,2032,Electricity,0.0,9497.35,1899.47,12027.89960812
192,Diesel_S2_2023,2032,S2,D1,1257890,Diesel_S2_2023,Diesel,104000,106000,D4,2032,B20,72337.65739696,14560.000000000002,19760.0,35007.32782608
193,Diesel_S2_2023,2032,S2,D1,1257890,Diesel_S2_2023,Diesel,104000,106000,D4,2032,HVO,11570.494410688,14560.000000000002,19760.0,39050.869474
194,Diesel_S2_2024,2032,S2,D1,1257890,Diesel_S2_2024,Diesel,107120,106000,D4,2032,B20,72337.65739696,13925.6,18210.4,35007.32782608
195,Diesel_S2_2024,2032,S2,D1,1257890,Diesel_S2_2024,Diesel,107120,106000,D4,2032,HVO,11570.494410688,13925.6,18210.4,39050.869474
196,Diesel_S2_2025,2032,S2,D1,1257890,Diesel_S2_2025,Diesel,110333,106000,D4,2032,B20,72337.65739696,13239.96,16549.95,35007.32782608
197,Diesel_S2_2025,2032,S2,D1,1257890,Diesel_S2_2025,Diesel,110333,106000,D4,2032,HVO,11570.494410688,13239.96,16549.95,39050.869474
198,Diesel_S2_2026,2032,S2,D1,1257890,Diesel_S2_2026,Diesel,113643,106000,D4,2032,B20,72337.65739696,12500.73,14773.59,35007.32782608
199,Diesel_S2_2026,2032,S2,D1,1257890,Diesel_S2_2026,Diesel,113643,106000,D4,2032,HVO,11570.494410688,12500.73,14773.59,39050.869474
200,Diesel_S2_2027,2032,S2,D1,1257890,Diesel_S2_2027,Diesel,117052,106000,D4,2032,B20,72337.65739696,11705.2,12875.72,35007.32782608
201,Diesel_S2_2027,2032,S2,D1,1257890,Diesel_S2_2027,Diesel,117052,106000,D4,2032,HVO,11570.494410688,11705.2,12875.72,39050.869474
202,Diesel_S2_2028,2032,S2,D1,1257890,Diesel_S2_2028,Diesel,120564,106000,D4,2032,B20,72337.65739696,10850.76,10850.76,35007.32782608
203,Diesel_S2_2028,2032,S2,D1,1257890,Diesel_S2_2028,Diesel,120564,106000,D4,2032,HVO,11570.494410688,10850.76,10850.76,39050.869474
204,Diesel_S2_2029,2032,S2,D1,1257890,Diesel_S2_2029,Diesel,124181,106000,D4,2032,B20,72337.65739696,9934.48,8692.67,35007.32782608
205,Diesel_S2_2029,2032,S2,D1,1257890,Diesel_S2_2029,Diesel,124181,106000,D4,2032,HVO,11570.494410688,9934.48,8692.67,39050.869474
206,Diesel_S2_2030,2032,S2,D1,1257890,Diesel_S2_2030,Diesel,127906,106000,D4,2032,B20,72337.65739696,8953.42,6395.3,35007.32782608
207,Diesel_S2_2030,2032,S2,D1,1257890,Diesel_S2_2030,Diesel,127906,106000,D4,2032,HVO,11570.494410688,8953.42,6395.3,39050.869474
208,Diesel_S2_2031,2032,S2,D1,1257890,Diesel_S2_2031,Diesel,131744,106000,D4,2032,B20,72337.65739696,7904.639999999999,3952.3199999999997,35007.32782608
209,Diesel_S2_2031,2032,S2,D1,1257890,Diesel_S2_2031,Diesel,131744,106000,D4,2032,HVO,11570.494410688,7904.639999999999,3952.3199999999997,39050.869474
210,Diesel_S2_2032,2032,S2,D1,1257890,Diesel_S2_2032,Diesel,135696,106000,D4,2032,B20,72337.65739696,6784.8,1356.96,35007.32782608
211,Diesel_S2_2032,2032,S2,D1,1257890,Diesel_S2_2032,Diesel,135696,106000,D4,2032,HVO,11570.494410688,6784.8,1356.96,39050.869474
212,LNG_S2_2023,2032,S2,D1,1257890,LNG_S2_2023,LNG,133000,106000,D4,2032,LNG,43546.448237460005,18620.0,25270.0,16808.625303768
213,LNG_S2_2023,2032,S2,D1,1257890,LNG_S2_2023,LNG,133000,106000,D4,2032,BioLNG,6706.54836679,18620.0,25270.0,18287.6382234
214,LNG_S2_2024,2032,S2,D1,1257890,LNG_S2_2024,LNG,136990,106000,D4,2032,LNG,43546.448237460005,17808.7,23288.300000000003,16808.625303768
215,LNG_S2_2024,2032,S2,D1,1257890,LNG_S2_2024,LNG,136990,106000,D4,2032,BioLNG,6706.54836679,17808.7,23288.300000000003,18287.6382234
216,LNG_S2_2025,2032,S2,D1,1257890,LNG_S2_2025,LNG,141099,106000,D4,2032,LNG,43546.448237460005,16931.88,21164.85,16808.625303768
217,LNG_S2_2025,2032,S2,D1,1257890,LNG_S2_2025,LNG,141099,106000,D4,2032,BioLNG,6706.54836679,16931.88,21164.85,18287.6382234
218,LNG_S2_2026,2032,S2,D1,1257890,LNG_S2_2026,LNG,145332,106000,D4,2032,LNG,43024.11960798001,15986.52,18893.16,16607.010095784
219,LNG_S2_2026,2032,S2,D1,1257890,LNG_S2_2026,LNG,145332,106000,D4,2032,BioLNG,6604.577221362,15986.52,18893.16,18009.57992652
220,LNG_S2_2027,2032,S2,D1,1257890,LNG_S2_2027,LNG,149692,106000,D4,2032,LNG,42814.87191282,14969.2,16466.12,16526.241944856
221,LNG_S2_2027,2032,S2,D1,1257890,LNG_S2_2027,LNG,149692,106000,D4,2032,BioLNG,6465.299559314,14969.2,16466.12,17629.792984440002
222,LNG_S2_2028,2032,S2,D1,1257890,LNG_S2_2028,LNG,154183,106000,D4,2032,LNG,41066.57316006,13876.47,13876.47,15851.410819847999
223,LNG_S2_2028,2032,S2,D1,1257890,LNG_S2_2028,LNG,154183,106000,D4,2032,BioLNG,6352.818405978001,13876.47,13876.47,17323.075649880004
224,LNG_S2_2029,2032,S2,D1,1257890,LNG_S2_2029,LNG,158808,106000,D4,2032,LNG,41050.23391938,12704.64,11116.560000000001,15845.103986904
225,LNG_S2_2029,2032,S2,D1,1257890,LNG_S2_2029,LNG,158808,106000,D4,2032,BioLNG,6219.317236826,12704.64,11116.560000000001,16959.040239960003
226,LNG_S2_2030,2032,S2,D1,1257890,LNG_S2_2030,LNG,163573,106000,D4,2032,LNG,41050.23391938,11450.11,8178.650000000001,15845.103986904
227,LNG_S2_2030,2032,S2,D1,1257890,LNG_S2_2030,LNG,163573,106000,D4,2032,BioLNG,6219.317236826,11450.11,8178.650000000001,16959.040239960003
228,LNG_S2_2031,2032,S2,D1,1257890,LNG_S2_2031,LNG,168480,106000,D4,2032,LNG,41050.23391938,10108.8,5054.4,15845.103986904
229,LNG_S2_2031,2032,S2,D1,1257890,LNG_S2_2031,LNG,168480,106000,D4,2032,BioLNG,6219.317236826,10108.8,5054.4,16959.040239960003
230,LNG_S2_2032,2032,S2,D1,1257890,LNG_S2_2032,LNG,173534,106000,D4,2032,LNG,41050.23391938,8676.7,1735.3400000000001,15845.103986904
231,LNG_S2_2032,2032,S2,D1,1257890,LNG_S2_2032,LNG,173534,106000,D4,2032,BioLNG,6219.317236826,8676.7,1735.3400000000001,16959.040239960003
232,BEV_S2_2026,2032,S2,D2,1759215,BEV_S2_2026,BEV,233206,106000,D2,2032,Electricity,0.0,25652.66,30316.780000000002,12621.982902400001
233,BEV_S2_2027,2032,S2,D2,1759215,BEV_S2_2027,BEV,221545,106000,D2,2032,Electricity,0.0,22154.5,24369.95,12027.89960812
234,BEV_S2_2028,2032,S2,D2,1759215,BEV_S2_2028,BEV,210468,106000,D2,2032,Electricity,0.0,18942.12,18942.12,12027.89960812
235,BEV_S2_2029,2032,S2,D2,1759215,BEV_S2_2029,BEV,199944,106000,D3,2032,Electricity,0.0,15995.52,13996.080000000002,12027.89960812
236,BEV_S2_2030,2032,S2,D2,1759215,BEV_S2_2030,BEV,189947,106000,D3,2032,Electricity,0.0,13296.29,9497.35,12027.89960812
237,BEV_S2_2031,2032,S2,D2,1759215,BEV_S2_2031,BEV,189947,106000,D3,2032,Electricity,0.0,11396.82,5698.41,12027.89960812
238,BEV_S2_2032,2032,S2,D2,1759215,BEV_S2_2032,BEV,189947,106000,D4,2032,Electricity,0.0,9497.35,1899.47,12027.89960812
239,Diesel_S2_2023,2032,S2,D2,1759215,Diesel_S2_2023,Diesel,104000,106000,D4,2032,B20,72337.65739696,14560.000000000002,19760.0,35007.32782608
240,Diesel_S2_2023,2032,S2,D2,1759215,Diesel_S2_2023,Diesel,104000,106000,D4,2032,HVO,11570.494410688,14560.000000000002,19760.0,39050.869474
241,Diesel_S2_2024,2032,S2,D2,1759215,Diesel_S2_2024,Diesel,107120,106000,D4,2032,B20,72337.65739696,13925.6,18210.4,35007.32782608
242,Diesel_S2_2024,2032,S2,D2,1759215,Diesel_S2_2024,Diesel,107120,106000,D4,2032,HVO,11570.494410688,13925.6,18210.4,39050.869474
243,Diesel_S2_2025,2032,S2,D2,1759215,Diesel_S2_2025,Diesel,110333,106000,D4,2032,B20,72337.65739696,13239.96,16549.95,35007.32782608
244,Diesel_S2_2025,2032,S2,D2,1759215,Diesel_S2_2025,Diesel,110333,106000,D4,2032,HVO,11570.494410688,13239.96,16549.95,39050.869474
245,Diesel_S2_2026,2032,S2,D2,1759215,Diesel_S2_2026,Diesel,113643,106000,D4,2032,B20,72337.65739696,12500.73,14773.59,35007.32782608
246,Diesel_S2_2026,2032,S2,D2,1759215,Diesel_S2_2026,Diesel,113643,106000,D4,2032,HVO,11570.494410688,12500.73,14773.59,39050.869474
247,Diesel_S2_2027,2032,S2,D2,1759215,Diesel_S2_2027,Diesel,117052,106000,D4,2032,B20,72337.65739696,11705.2,12875.72,35007.32782608
248,Diesel_S2_2027,2032,S2,D2,1759215,Diesel_S2_2027,Diesel,117052,106000,D4,2032,HVO,11570.494410688,11705.2,12875.72,39050.869474
249,Diesel_S2_2028,2032,S2,D2,1759215,Diesel_S2_2028,Diesel,120564,106000,D4,2032,B20,72337.65739696,10850.76,10850.76,35007.32782608
250,Diesel_S2_2028,2032,S2,D2,1759215,Diesel_S2_2028,Diesel,120564,106000,D4,2032,HVO,11570.494410688,10850.76,10850.76,39050.869474
251,Diesel_S2_2029,2032,S2,D2,1759215,Diesel_S2_2029,Diesel,124181,106000,D4,2032,B20,72337.65739696,9934.48,8692.67,35007.32782608
252,Diesel_S2_2029,2032,S2,D2,1759215,Diesel_S2_2029,Diesel,124181,106000,D4,2032,HVO,11570.494410688,9934.48,8692.67,39050.869474
253,Diesel_S2_2030,2032,S2,D2,1759215,Diesel_S2_2030,Diesel,127906,106000,D4,2032,B20,72337.65739696,8953.42,6395.3,35007.32782608
254,Diesel_S2_2030,2032,S2,D2,1759215,Diesel_S2_2030,Diesel,127906,106000,D4,2032,HVO,11570.494410688,8953.42,6395.3,39050.869474
255,Diesel_S2_2031,2032,S2,D2,1759215,Diesel_S2_2031,Diesel,131744,106000,D4,2032,B20,72337.65739696,7904.639999999999,3952.3199999999997,35007.32782608
256,Diesel_S2_2031,2032,S2,D2,1759215,Diesel_S2_2031,Diesel,131744,106000,D4,2032,HVO,11570.494410688,7904.639999999999,3952.3199999999997,39050.869474
257,Diesel_S2_2032,2032,S2,D2,1759215,Diesel_S2_2032,Diesel,135696,106000,D4,2032,B20,72337.65739696,6784.8,1356.96,35007.32782608
258,Diesel_S2_2032,2032,S2,D2,1759215,Diesel_S2_2032,Diesel,135696,106000,D4,2032,HVO,11570.494410688,6784.8,1356.96,39050.869474
259,LNG_S2_2023,2032,S2,D2,1759215,LNG_S2_2023,LNG,133000,106000,D4,2032,LNG,43546.448237460005,18620.0,25270.0,16808.625303768
260,LNG_S2_2023,2032,S2,D2,1759215,LNG_S2_2023,LNG,133000,106000,D4,2032,BioLNG,6706.54836679,18620.0,25270.0,18287.6382234
261,LNG_S2_2024,2032,S2,D2,1759215,LNG_S2_2024,LNG,136990,106000,D4,2032,LNG,43546.448237460005,17808.7,23288.300000000003,16808.625303768
262,LNG_S2_2024,2032,S2,D2,1759215,LNG_S2_2024,LNG,136990,106000,D4,2032,BioLNG,6706.54836679,17808.7,23288.300000000003,18287.6382234
263,LNG_S2_2025,2032,S2,D2,1759215,LNG_S2_2025,LNG,141099,106000,D4,2032,LNG,43546.448237460005,16931.88,21164.85,16808.625303768
264,LNG_S2_2025,2032,S2,D2,1759215,LNG_S2_2025,LNG,141099,106000,D4,2032,BioLNG,6706.54836679,16931.88,21164.85,18287.6382234
265,LNG_S2_2026,2032,S2,D2,1759215,LNG_S2_2026,LNG,145332,106000,D4,2032,LNG,43024.11960798001,15986.52,18893.16,16607.010095784
266,LNG_S2_2026,2032,S2,D2,1759215,LNG_S2_2026,LNG,145332,106000,D4,2032,BioLNG,6604.577221362,15986.52,18893.16,18009.57992652
267,LNG_S2_2027,2032,S2,D2,1759215,LNG_S2_2027,LNG,149692,106000,D4,2032,LNG,42814.87191282,14969.2,16466.12,16526.241944856
268,LNG_S2_2027,2032,S2,D2,1759215,LNG_S2_2027,LNG,149692,106000,D4,2032,BioLNG,6465.299559314,14969.2,16466.12,17629.792984440002
269,LNG_S2_2028,2032,S2,D2,1759215,LNG_S2_2028,LNG,154183,106000,D4,2032,LNG,41066.57316006,13876.47,13876.47,15851.410819847999
270,LNG_S2_2028,2032,S2,D2,1759215,LNG_S2_2028,LNG,154183,106000,D4,2032,BioLNG,6352.818405978001,13876.47,13876.47,17323.075649880004
271,LNG_S2_2029,2032,S2,D2,1759215,LNG_S2_2029,LNG,158808,106000,D4,2032,LNG,41050.23391938,12704.64,11116.560000000001,15845.103986904
272,LNG_S2_2029,2032,S2,D2,1759215,LNG_S2_2029,LNG,158808,106000,D4,2032,BioLNG,6219.317236826,12704.64,11116.560000000001,16959.040239960003
273,LNG_S2_2030,2032,S2,D2,1759215,LNG_S2_2030,LNG,163573,106000,D4,2032,LNG,41050.23391938,11450.11,8178.650000000001,15845.103986904
274,LNG_S2_2030,2032,S2,D2,1759215,LNG_S2_2030,LNG,163573,106000,D4,2032,BioLNG,6219.317236826,11450.11,8178.650000000001,16959.040239960003
275,LNG_S2_2031,2032,S2,D2,1759215,LNG_S2_2031,LNG,168480,106000,D4,2032,LNG,41050.23391938,10108.8,5054.4,15845.103986904
276,LNG_S2_2031,2032,S2,D2,1759215,LNG_S2_2031,LNG,168480,106000,D4,2032,BioLNG,6219.317236826,10108.8,5054.4,16959.040239960003
277,LNG_S2_2032,2032,S2,D2,1759215,LNG_S2_2032,LNG,173534,106000,D4,2032,LNG,41050.23391938,8676.7,1735.3400000000001,15845.103986904
278,LNG_S2_2032,2032,S2,D2,1759215,LNG_S2_2032,LNG,173534,106000,D4,2032,BioLNG,6219.317236826,8676.7,1735.3400000000001,16959.040239960003
279,BEV_S2_2029,2032,S2,D3,980430,BEV_S2_2029,BEV,199944,106000,D3,2032,Electricity,0.0,15995.52,13996.080000000002,12027.89960812
280,BEV_S2_2030,2032,S2,D3,980430,BEV_S2_2030,BEV,189947,106000,D3,2032,Electricity,0.0,13296.29,9497.35,12027.89960812
281,BEV_S2_2031,2032,S2,D3,980430,BEV_S2_2031,BEV,189947,106000,D3,2032,Electricity,0.0,11396.82,5698.41,12027.89960812
282,BEV_S2_2032,2032,S2,D3,980430,BEV_S2_2032,BEV,189947,106000,D4,2032,Electricity,0.0,9497.35,1899.47,12027.89960812
283,Diesel_S2_2023,2032,S2,D3,980430,Diesel_S2_2023,Diesel,104000,106000,D4,2032,B20,72337.65739696,14560.000000000002,19760.0,35007.32782608
284,Diesel_S2_2023,2032,S2,D3,980430,Diesel_S2_2023,Diesel,104000,106000,D4,2032,HVO,11570.494410688,14560.000000000002,19760.0,39050.869474
285,Diesel_S2_2024,2032,S2,D3,980430,Diesel_S2_2024,Diesel,107120,106000,D4,2032,B20,72337.65739696,13925.6,18210.4,35007.32782608
286,Diesel_S2_2024,2032,S2,D3,980430,Diesel_S2_2024,Diesel,107120,106000,D4,2032,HVO,11570.494410688,13925.6,18210.4,39050.869474
287,Diesel_S2_2025,2032,S2,D3,980430,Diesel_S2_2025,Diesel,110333,106000,D4,2032,B20,72337.65739696,13239.96,16549.95,35007.32782608
288,Diesel_S2_2025,2032,S2,D3,980430,Diesel_S2_2025,Diesel,110333,106000,D4,2032,HVO,11570.494410688,13239.96,16549.95,39050.869474
289,Diesel_S2_2026,2032,S2,D3,980430,Diesel_S2_2026,Diesel,113643,106000,D4,2032,B20,72337.65739696,12500.73,14773.59,35007.32782608
290,Diesel_S2_2026,2032,S2,D3,980430,Diesel_S2_2026,Diesel,113643,106000,D4,2032,HVO,11570.494410688,12500.73,14773.59,39050.869474
291,Diesel_S2_2027,2032,S2,D3,980430,Diesel_S2_2027,Diesel,117052,106000,D4,2032,B20,72337.65739696,11705.2,12875.72,35007.32782608
292,Diesel_S2_2027,2032,S2,D3,980430,Diesel_S2_2027,Diesel,117052,106000,D4,2032,HVO,11570.494410688,11705.2,12875.72,39050.869474
293,Diesel_S2_2028,2032,S2,D3,980430,Diesel_S2_2028,Diesel,120564,106000,D4,2032,B20,72337.65739696,10850.76,10850.76,35007.32782608
294,Diesel_S2_2028,2032,S2,D3,980430,Diesel_S2_2028,Diesel,120564,106000,D4,2032,HVO,11570.494410688,10850.76,10850.76,39050.869474
295,Diesel_S2_2029,2032,S2,D3,980430,Diesel_S2_2029,Diesel,124181,106000,D4,2032,B20,72337.65739696,9934.48,8692.67,35007.32782608
296,Diesel_S2_2029,2032,S2,D3,980430,Diesel_S2_2029,Diesel,124181,106000,D4,2032,HVO,11570.494410688,9934.48,8692.67,39050.869474
297,Diesel_S2_2030,2032,S2,D3,980430,Diesel_S2_2030,Diesel,127906,106000,D4,2032,B20,72337.65739696,8953.42,6395.3,35007.32782608
298,Diesel_S2_2030,2032,S2,D3,980430,Diesel_S2_2030,Diesel,127906,106000,D4,2032,HVO,11570.494410688,8953.42,6395.3,39050.869474
299,Diesel_S2_2031,2032,S2,D3,980430,Diesel_S2_2031,Diesel,131744,106000,D4,2032,B20,72337.65739696,7904.639999999999,3952.3199999999997,35007.32782608
300,Diesel_S2_2031,2032,S2,D3,980430,Diesel_S2_2031,Diesel,131744,106000,D4,2032,HVO,11570.494410688,7904.639999999999,3952.3199999999997,39050.869474
301,Diesel_S2_2032,2032,S2,D3,980430,Diesel_S2_2032,Diesel,135696,106000,D4,2032,B20,72337.65739696,6784.8,1356.96,35007.32782608
302,Diesel_S2_2032,2032,S2,D3,980430,Diesel_S2_2032,Diesel,135696,106000,D4,2032,HVO,11570.494410688,6784.8,1356.96,39050.869474
303,LNG_S2_2023,2032,S2,D3,980430,LNG_S2_2023,LNG,133000,106000,D4,2032,LNG,43546.448237460005,18620.0,25270.0,16808.625303768
304,LNG_S2_2023,2032,S2,D3,980430,LNG_S2_2023,LNG,133000,106000,D4,2032,BioLNG,6706.54836679,18620.0,25270.0,18287.6382234
305,LNG_S2_2024,2032,S2,D3,980430,LNG_S2_2024,LNG,136990,106000,D4,2032,LNG,43546.448237460005,17808.7,23288.300000000003,16808.625303768
306,LNG_S2_2024,2032,S2,D3,980430,LNG_S2_2024,LNG,136990,106000,D4,2032,BioLNG,6706.54836679,17808.7,23288.300000000003,18287.6382234
307,LNG_S2_2025,2032,S2,D3,980430,LNG_S2_2025,LNG,141099,106000,D4,2032,LNG,43546.448237460005,16931.88,21164.85,16808.625303768
308,LNG_S2_2025,2032,S2,D3,980430,LNG_S2_2025,LNG,141099,106000,D4,2032,BioLNG,6706.54836679,16931.88,21164.85,18287.6382234
309,LNG_S2_2026,2032,S2,D3,980430,LNG_S2_2026,LNG,145332,106000,D4,2032,LNG,43024.11960798001,15986.52,18893.16,16607.010095784
310,LNG_S2_2026,2032,S2,D3,980430,LNG_S2_2026,LNG,145332,106000,D4,2032,BioLNG,6604.577221362,15986.52,18893.16,18009.57992652
311,LNG_S2_2027,2032,S2,D3,980430,LNG_S2_2027,LNG,149692,106000,D4,2032,LNG,42814.87191282,14969.2,16466.12,16526.241944856
312,LNG_S2_2027,2032,S2,D3,980430,LNG_S2_2027,LNG,149692,106000,D4,2032,BioLNG,6465.299559314,14969.2,16466.12,17629.792984440002
313,LNG_S2_2028,2032,S2,D3,980430,LNG_S2_2028,LNG,154183,106000,D4,2032,LNG,41066.57316006,13876.47,13876.47,15851.410819847999
314,LNG_S2_2028,2032,S2,D3,980430,LNG_S2_2028,LNG,154183,106000,D4,2032,BioLNG,6352.818405978001,13876.47,13876.47,17323.075649880004
315,LNG_S2_2029,2032,S2,D3,980430,LNG_S2_2029,LNG,158808,106000,D4,2032,LNG,41050.23391938,12704.64,11116.560000000001,15845.103986904
316,LNG_S2_2029,2032,S2,D3,980430,LNG_S2_2029,LNG,158808,106000,D4,2032,BioLNG,6219.317236826,12704.64,11116.560000000001,16959.040239960003
317,LNG_S2_2030,2032,S2,D3,980430,LNG_S2_2030,LNG,163573,106000,D4,2032,LNG,41050.23391938,11450.11,8178.650000000001,15845.103986904
318,LNG_S2_2030,2032,S2,D3,980430,LNG_S2_2030,LNG,163573,106000,D4,2032,BioLNG,6219.317236826,11450.11,8178.650000000001,16959.040239960003
319,LNG_S2_2031,2032,S2,D3,980430,LNG_S2_2031,LNG,168480,106000,D4,2032,LNG,41050.23391938,10108.8,5054.4,15845.103986904
320,LNG_S2_2031,2032,S2,D3,980430,LNG_S2_2031,LNG,168480,106000,D4,2032,BioLNG,6219.317236826,10108.8,5054.4,16959.040239960003
321,LNG_S2_2032,2032,S2,D3,980430,LNG_S2_2032,LNG,173534,106000,D4,2032,LNG,41050.23391938,8676.7,1735.3400000000001,15845.103986904
322,LNG_S2_2032,2032,S2,D3,980430,LNG_S2_2032,LNG,173534,106000,D4,2032,BioLNG,6219.317236826,8676.7,1735.3400000000001,16959.040239960003
323,BEV_S2_2032,2032,S2,D4,163126,BEV_S2_2032,BEV,189947,106000,D4,2032,Electricity,0.0,9497.35,1899.47,12027.89960812
324,Diesel_S2_2023,2032,S2,D4,163126,Diesel_S2_2023,Diesel,104000,106000,D4,2032,B20,72337.65739696,14560.000000000002,19760.0,35007.32782608
325,Diesel_S2_2023,2032,S2,D4,163126,Diesel_S2_2023,Diesel,104000,106000,D4,2032,HVO,11570.494410688,14560.000000000002,19760.0,39050.869474
326,Diesel_S2_2024,2032,S2,D4,163126,Diesel_S2_2024,Diesel,107120,106000,D4,2032,B20,72337.65739696,13925.6,18210.4,35007.32782608
327,Diesel_S2_2024,2032,S2,D4,163126,Diesel_S2_2024,Diesel,107120,106000,D4,2032,HVO,11570.494410688,13925.6,18210.4,39050.869474
328,Diesel_S2_2025,2032,S2,D4,163126,Diesel_S2_2025,Diesel,110333,106000,D4,2032,B20,72337.65739696,13239.96,16549.95,35007.32782608
329,Diesel_S2_2025,2032,S2,D4,163126,Diesel_S2_2025,Diesel,110333,106000,D4,2032,HVO,11570.494410688,13239.96,16549.95,39050.869474
330,Diesel_S2_2026,2032,S2,D4,163126,Diesel_S2_2026,Diesel,113643,106000,D4,2032,B20,72337.65739696,12500.73,14773.59,35007.32782608
331,Diesel_S2_2026,2032,S2,D4,163126,Diesel_S2_2026,Diesel,113643,106000,D4,2032,HVO,11570.494410688,12500.73,14773.59,39050.869474
332,Diesel_S2_2027,2032,S2,D4,163126,Diesel_S2_2027,Diesel,117052,106000,D4,2032,B20,72337.65739696,11705.2,12875.72,35007.32782608
333,Diesel_S2_2027,2032,S2,D4,163126,Diesel_S2_2027,Diesel,117052,106000,D4,2032,HVO,11570.494410688,11705.2,12875.72,39050.869474
334,Diesel_S2_2028,2032,S2,D4,163126,Diesel_S2_2028,Diesel,120564,106000,D4,2032,B20,72337.65739696,10850.76,10850.76,35007.32782608
335,Diesel_S2_2028,2032,S2,D4,163126,Diesel_S2_2028,Diesel,120564,106000,D4,2032,HVO,11570.494410688,10850.76,10850.76,39050.869474
336,Diesel_S2_2029,2032,S2,D4,163126,Diesel_S2_2029,Diesel,124181,106000,D4,2032,B20,72337.65739696,9934.48,8692.67,35007.32782608
337,Diesel_S2_2029,2032,S2,D4,163126,Diesel_S2_2029,Diesel,124181,106000,D4,2032,HVO,11570.494410688,9934.48,8692.67,39050.869474
338,Diesel_S2_2030,2032,S2,D4,163126,Diesel_S2_2030,Diesel,127906,106000,D4,2032,B20,72337.65739696,8953.42,6395.3,35007.32782608
339,Diesel_S2_2030,2032,S2,D4,163126,Diesel_S2_2030,Diesel,127906,106000,D4,2032,HVO,11570.494410688,8953.42,6395.3,39050.869474
