,Allocation,Year,Size,Distance_x,Demand (km),ID,Vehicle,Cost ($),Yearly range (km),Distance_y,Operating Year,Fuel,carbon_emissions,insurance_cost,maintenance_cost,fuel_costs
167,LNG_S4_2023,2026,S4,D2,794430,LNG_S4_2023,LNG,193454,118000,D4,2026,LNG,49073.243635080005,15476.32,13541.78,19619.724363012003
168,LNG_S4_2023,2026,S4,D2,794430,LNG_S4_2023,LNG,193454,118000,D4,2026,BioLNG,7416.792842576001,15476.32,13541.78,20947.92872224
169,LNG_S4_2024,2026,S4,D2,794430,LNG_S4_2024,LNG,199258,118000,D4,2026,LNG,49073.243635080005,13948.060000000001,9962.900000000001,19619.724363012003
170,LNG_S4_2024,2026,S4,D2,794430,LNG_S4_2024,LNG,199258,118000,D4,2026,BioLNG,7416.792842576001,13948.060000000001,9962.900000000001,20947.92872224
171,LNG_S4_2025,2026,S4,D2,794430,LNG_S4_2025,LNG,205235,118000,D4,2026,LNG,49073.243635080005,12314.1,6157.05,19619.724363012003
172,LNG_S4_2025,2026,S4,D2,794430,LNG_S4_2025,LNG,205235,118000,D4,2026,BioLNG,7416.792842576001,12314.1,6157.05,20947.92872224
173,LNG_S4_2026,2026,S4,D2,794430,LNG_S4_2026,LNG,211393,118000,D4,2026,LNG,48263.247905460004,10569.650000000001,2113.93,19295.884083194
174,LNG_S4_2026,2026,S4,D2,794430,LNG_S4_2026,LNG,211393,118000,D4,2026,BioLNG,7330.428521508,10569.650000000001,2113.93,20704.002043919998
175,Diesel_S4_2023,2026,S4,D3,126715,Diesel_S4_2023,Diesel,151272,118000,D4,2026,B20,79078.90308788,12101.76,10589.04,33731.318842680004
176,Diesel_S4_2023,2026,S4,D3,126715,Diesel_S4_2023,Diesel,151272,118000,D4,2026,HVO,12648.764683664,12101.76,10589.04,45557.43549593999
177,Diesel_S4_2024,2026,S4,D3,126715,Diesel_S4_2024,Diesel,155810,118000,D4,2026,B20,79078.90308788,10906.7,7790.5,33731.318842680004
178,Diesel_S4_2024,2026,S4,D3,126715,Diesel_S4_2024,Diesel,155810,118000,D4,2026,HVO,12648.764683664,10906.7,7790.5,45557.43549593999
179,Diesel_S4_2025,2026,S4,D3,126715,Diesel_S4_2025,Diesel,160485,118000,D4,2026,B20,79078.90308788,9629.1,4814.55,33731.318842680004
180,Diesel_S4_2025,2026,S4,D3,126715,Diesel_S4_2025,Diesel,160485,118000,D4,2026,HVO,12648.764683664,9629.1,4814.55,45557.43549593999
181,Diesel_S4_2026,2026,S4,D3,126715,Diesel_S4_2026,Diesel,165299,118000,D4,2026,B20,79078.90308788,8264.95,1652.99,33731.318842680004
182,Diesel_S4_2026,2026,S4,D3,126715,Diesel_S4_2026,Diesel,165299,118000,D4,2026,HVO,12648.764683664,8264.95,1652.99,45557.43549593999
183,LNG_S4_2023,2026,S4,D3,126715,LNG_S4_2023,LNG,193454,118000,D4,2026,LNG,49073.243635080005,15476.32,13541.78,19619.724363012003
184,LNG_S4_2023,2026,S4,D3,126715,LNG_S4_2023,LNG,193454,118000,D4,2026,BioLNG,7416.792842576001,15476.32,13541.78,20947.92872224
185,LNG_S4_2024,2026,S4,D3,126715,LNG_S4_2024,LNG,199258,118000,D4,2026,LNG,49073.243635080005,13948.060000000001,9962.900000000001,19619.724363012003
186,LNG_S4_2024,2026,S4,D3,126715,LNG_S4_2024,LNG,199258,118000,D4,2026,BioLNG,7416.792842576001,13948.060000000001,9962.900000000001,20947.92872224
187,LNG_S4_2025,2026,S4,D3,126715,LNG_S4_2025,LNG,205235,118000,D4,2026,LNG,49073.243635080005,12314.1,6157.05,19619.724363012003
188,LNG_S4_2025,2026,S4,D3,126715,LNG_S4_2025,LNG,205235,118000,D4,2026,BioLNG,7416.792842576001,12314.1,6157.05,20947.92872224
189,LNG_S4_2026,2026,S4,D3,126715,LNG_S4_2026,LNG,211393,118000,D4,2026,LNG,48263.247905460004,10569.650000000001,2113.93,19295.884083194
190,LNG_S4_2026,2026,S4,D3,126715,LNG_S4_2026,LNG,211393,118000,D4,2026,BioLNG,7330.428521508,10569.650000000001,2113.93,20704.002043919998
191,Diesel_S4_2023,2026,S4,D4,1989,Diesel_S4_2023,Diesel,151272,118000,D4,2026,B20,79078.90308788,12101.76,10589.04,33731.318842680004
192,Diesel_S4_2023,2026,S4,D4,1989,Diesel_S4_2023,Diesel,151272,118000,D4,2026,HVO,12648.764683664,12101.76,10589.04,45557.43549593999
193,Diesel_S4_2024,2026,S4,D4,1989,Diesel_S4_2024,Diesel,155810,118000,D4,2026,B20,79078.90308788,10906.7,7790.5,33731.318842680004
194,Diesel_S4_2024,2026,S4,D4,1989,Diesel_S4_2024,Diesel,155810,118000,D4,2026,HVO,12648.764683664,10906.7,7790.5,45557.43549593999
195,Diesel_S4_2025,2026,S4,D4,1989,Diesel_S4_2025,Diesel,160485,118000,D4,2026,B20,79078.90308788,9629.1,4814.55,33731.318842680004
196,Diesel_S4_2025,2026,S4,D4,1989,Diesel_S4_2025,Diesel,160485,118000,D4,2026,HVO,12648.764683664,9629.1,4814.55,45557.43549593999
197,Diesel_S4_2026,2026,S4,D4,1989,Diesel_S4_2026,Diesel,165299,118000,D4,2026,B20,79078.90308788,8264.95,1652.99,33731.318842680004
198,Diesel_S4_2026,2026,S4,D4,1989,Diesel_S4_2026,Diesel,165299,118000,D4,2026,HVO,12648.764683664,8264.95,1652.99,45557.43549593999
199,LNG_S4_2023,2026,S4,D4,1989,LNG_S4_2023,LNG,193454,118000,D4,2026,LNG,49073.243635080005,15476.32,13541.78,19619.724363012003
200,LNG_S4_2023,2026,S4,D4,1989,LNG_S4_2023,LNG,193454,118000,D4,2026,BioLNG,7416.792842576001,15476.32,13541.78,20947.92872224
201,LNG_S4_2024,2026,S4,D4,1989,LNG_S4_2024,LNG,199258,118000,D4,2026,LNG,49073.243635080005,13948.060000000001,9962.900000000001,19619.724363012003
202,LNG_S4_2024,2026,S4,D4,1989,LNG_S4_2024,LNG,199258,118000,D4,2026,BioLNG,7416.792842576001,13948.060000000001,9962.900000000001,20947.92872224
203,LNG_S4_2025,2026,S4,D4,1989,LNG_S4_2025,LNG,205235,118000,D4,2026,LNG,49073.243635080005,12314.1,6157.05,19619.724363012003
204,LNG_S4_2025,2026,S4,D4,1989,LNG_S4_2025,LNG,205235,118000,D4,2026,BioLNG,7416.792842576001,12314.1,6157.05,20947.92872224
205,LNG_S4_2026,2026,S4,D4,1989,LNG_S4_2026,LNG,211393,118000,D4,2026,LNG,48263.247905460004,10569.650000000001,2113.93,19295.884083194
206,LNG_S4_2026,2026,S4,D4,1989,LNG_S4_2026,LNG,211393,118000,D4,2026,BioLNG,7330.428521508,10569.650000000001,2113.93,20704.002043919998
207,BEV_S3_2023,2026,S3,D1,2329773,BEV_S3_2023,BEV,309090,73000,D1,2026,Electricity,0.0,24727.2,21636.300000000003,11122.322120854
208,BEV_S3_2024,2026,S3,D1,2329773,BEV_S3_2024,BEV,293636,73000,D1,2026,Electricity,0.0,20554.52,14681.800000000001,11122.322120854
209,BEV_S3_2025,2026,S3,D1,2329773,BEV_S3_2025,BEV,278954,73000,D1,2026,Electricity,0.0,16737.239999999998,8368.619999999999,11122.322120854
210,BEV_S3_2026,2026,S3,D1,2329773,BEV_S3_2026,BEV,265006,73000,D2,2026,Electricity,0.0,13250.300000000001,2650.06,11122.322120854
211,Diesel_S3_2023,2026,S3,D1,2329773,Diesel_S3_2023,Diesel,118181,73000,D4,2026,B20,49868.62895988,9454.48,8272.67,21271.597834680004
212,Diesel_S3_2023,2026,S3,D1,2329773,Diesel_S3_2023,Diesel,118181,73000,D4,2026,HVO,7976.5465652640005,9454.48,8272.67,28729.36723194
213,Diesel_S3_2024,2026,S3,D1,2329773,Diesel_S3_2024,Diesel,121727,73000,D4,2026,B20,49868.62895988,8520.890000000001,6086.35,21271.597834680004
214,Diesel_S3_2024,2026,S3,D1,2329773,Diesel_S3_2024,Diesel,121727,73000,D4,2026,HVO,7976.5465652640005,8520.890000000001,6086.35,28729.36723194
215,Diesel_S3_2025,2026,S3,D1,2329773,Diesel_S3_2025,Diesel,125379,73000,D4,2026,B20,49868.62895988,7522.74,3761.37,21271.597834680004
216,Diesel_S3_2025,2026,S3,D1,2329773,Diesel_S3_2025,Diesel,125379,73000,D4,2026,HVO,7976.5465652640005,7522.74,3761.37,28729.36723194
217,Diesel_S3_2026,2026,S3,D1,2329773,Diesel_S3_2026,Diesel,129140,73000,D4,2026,B20,49868.62895988,6457.0,1291.4,21271.597834680004
218,Diesel_S3_2026,2026,S3,D1,2329773,Diesel_S3_2026,Diesel,129140,73000,D4,2026,HVO,7976.5465652640005,6457.0,1291.4,28729.36723194
219,LNG_S3_2023,2026,S3,D1,2329773,LNG_S3_2023,LNG,151136,73000,D4,2026,LNG,29914.03448901,12090.880000000001,10579.52,11959.778237289
220,LNG_S3_2023,2026,S3,D1,2329773,LNG_S3_2023,LNG,151136,73000,D4,2026,BioLNG,4549.567924148,12090.880000000001,10579.52,12849.762237519997
221,LNG_S3_2024,2026,S3,D1,2329773,LNG_S3_2024,LNG,155670,73000,D4,2026,LNG,29914.03448901,10896.900000000001,7783.5,11959.778237289
222,LNG_S3_2024,2026,S3,D1,2329773,LNG_S3_2024,LNG,155670,73000,D4,2026,BioLNG,4549.567924148,10896.900000000001,7783.5,12849.762237519997
223,LNG_S3_2025,2026,S3,D1,2329773,LNG_S3_2025,LNG,160340,73000,D4,2026,LNG,29914.03448901,9620.4,4810.2,11959.778237289
224,LNG_S3_2025,2026,S3,D1,2329773,LNG_S3_2025,LNG,160340,73000,D4,2026,BioLNG,4549.567924148,9620.4,4810.2,12849.762237519997
225,LNG_S3_2026,2026,S3,D1,2329773,LNG_S3_2026,LNG,165150,73000,D4,2026,LNG,29773.19679789,8257.5,1651.5,11903.470635121
226,LNG_S3_2026,2026,S3,D1,2329773,LNG_S3_2026,LNG,165150,73000,D4,2026,BioLNG,4536.832316481001,8257.5,1651.5,12813.79189194
227,BEV_S3_2026,2026,S3,D2,2524893,BEV_S3_2026,BEV,265006,73000,D2,2026,Electricity,0.0,13250.300000000001,2650.06,11122.322120854
228,Diesel_S3_2023,2026,S3,D2,2524893,Diesel_S3_2023,Diesel,118181,73000,D4,2026,B20,49868.62895988,9454.48,8272.67,21271.597834680004
229,Diesel_S3_2023,2026,S3,D2,2524893,Diesel_S3_2023,Diesel,118181,73000,D4,2026,HVO,7976.5465652640005,9454.48,8272.67,28729.36723194
230,Diesel_S3_2024,2026,S3,D2,2524893,Diesel_S3_2024,Diesel,121727,73000,D4,2026,B20,49868.62895988,8520.890000000001,6086.35,21271.597834680004
231,Diesel_S3_2024,2026,S3,D2,2524893,Diesel_S3_2024,Diesel,121727,73000,D4,2026,HVO,7976.5465652640005,8520.890000000001,6086.35,28729.36723194
232,Diesel_S3_2025,2026,S3,D2,2524893,Diesel_S3_2025,Diesel,125379,73000,D4,2026,B20,49868.62895988,7522.74,3761.37,21271.597834680004
233,Diesel_S3_2025,2026,S3,D2,2524893,Diesel_S3_2025,Diesel,125379,73000,D4,2026,HVO,7976.5465652640005,7522.74,3761.37,28729.36723194
234,Diesel_S3_2026,2026,S3,D2,2524893,Diesel_S3_2026,Diesel,129140,73000,D4,2026,B20,49868.62895988,6457.0,1291.4,21271.597834680004
235,Diesel_S3_2026,2026,S3,D2,2524893,Diesel_S3_2026,Diesel,129140,73000,D4,2026,HVO,7976.5465652640005,6457.0,1291.4,28729.36723194
236,LNG_S3_2023,2026,S3,D2,2524893,LNG_S3_2023,LNG,151136,73000,D4,2026,LNG,29914.03448901,12090.880000000001,10579.52,11959.778237289
237,LNG_S3_2023,2026,S3,D2,2524893,LNG_S3_2023,LNG,151136,73000,D4,2026,BioLNG,4549.567924148,12090.880000000001,10579.52,12849.762237519997
238,LNG_S3_2024,2026,S3,D2,2524893,LNG_S3_2024,LNG,155670,73000,D4,2026,LNG,29914.03448901,10896.900000000001,7783.5,11959.778237289
239,LNG_S3_2024,2026,S3,D2,2524893,LNG_S3_2024,LNG,155670,73000,D4,2026,BioLNG,4549.567924148,10896.900000000001,7783.5,12849.762237519997
240,LNG_S3_2025,2026,S3,D2,2524893,LNG_S3_2025,LNG,160340,73000,D4,2026,LNG,29914.03448901,9620.4,4810.2,11959.778237289
241,LNG_S3_2025,2026,S3,D2,2524893,LNG_S3_2025,LNG,160340,73000,D4,2026,BioLNG,4549.567924148,9620.4,4810.2,12849.762237519997
242,LNG_S3_2026,2026,S3,D2,2524893,LNG_S3_2026,LNG,165150,73000,D4,2026,LNG,29773.19679789,8257.5,1651.5,11903.470635121
243,LNG_S3_2026,2026,S3,D2,2524893,LNG_S3_2026,LNG,165150,73000,D4,2026,BioLNG,4536.832316481001,8257.5,1651.5,12813.79189194
244,Diesel_S3_2023,2026,S3,D3,1103927,Diesel_S3_2023,Diesel,118181,73000,D4,2026,B20,49868.62895988,9454.48,8272.67,21271.597834680004
245,Diesel_S3_2023,2026,S3,D3,1103927,Diesel_S3_2023,Diesel,118181,73000,D4,2026,HVO,7976.5465652640005,9454.48,8272.67,28729.36723194
246,Diesel_S3_2024,2026,S3,D3,1103927,Diesel_S3_2024,Diesel,121727,73000,D4,2026,B20,49868.62895988,8520.890000000001,6086.35,21271.597834680004
247,Diesel_S3_2024,2026,S3,D3,1103927,Diesel_S3_2024,Diesel,121727,73000,D4,2026,HVO,7976.5465652640005,8520.890000000001,6086.35,28729.36723194
248,Diesel_S3_2025,2026,S3,D3,1103927,Diesel_S3_2025,Diesel,125379,73000,D4,2026,B20,49868.62895988,7522.74,3761.37,21271.597834680004
249,Diesel_S3_2025,2026,S3,D3,1103927,Diesel_S3_2025,Diesel,125379,73000,D4,2026,HVO,7976.5465652640005,7522.74,3761.37,28729.36723194
250,Diesel_S3_2026,2026,S3,D3,1103927,Diesel_S3_2026,Diesel,129140,73000,D4,2026,B20,49868.62895988,6457.0,1291.4,21271.597834680004
251,Diesel_S3_2026,2026,S3,D3,1103927,Diesel_S3_2026,Diesel,129140,73000,D4,2026,HVO,7976.5465652640005,6457.0,1291.4,28729.36723194
252,LNG_S3_2023,2026,S3,D3,1103927,LNG_S3_2023,LNG,151136,73000,D4,2026,LNG,29914.03448901,12090.880000000001,10579.52,11959.778237289
253,LNG_S3_2023,2026,S3,D3,1103927,LNG_S3_2023,LNG,151136,73000,D4,2026,BioLNG,4549.567924148,12090.880000000001,10579.52,12849.762237519997
254,LNG_S3_2024,2026,S3,D3,1103927,LNG_S3_2024,LNG,155670,73000,D4,2026,LNG,29914.03448901,10896.900000000001,7783.5,11959.778237289
255,LNG_S3_2024,2026,S3,D3,1103927,LNG_S3_2024,LNG,155670,73000,D4,2026,BioLNG,4549.567924148,10896.900000000001,7783.5,12849.762237519997
256,LNG_S3_2025,2026,S3,D3,1103927,LNG_S3_2025,LNG,160340,73000,D4,2026,LNG,29914.03448901,9620.4,4810.2,11959.778237289
257,LNG_S3_2025,2026,S3,D3,1103927,LNG_S3_2025,LNG,160340,73000,D4,2026,BioLNG,4549.567924148,9620.4,4810.2,12849.762237519997
258,LNG_S3_2026,2026,S3,D3,1103927,LNG_S3_2026,LNG,165150,73000,D4,2026,LNG,29773.19679789,8257.5,1651.5,11903.470635121
259,LNG_S3_2026,2026,S3,D3,1103927,LNG_S3_2026,LNG,165150,73000,D4,2026,BioLNG,4536.832316481001,8257.5,1651.5,12813.79189194
260,Diesel_S3_2023,2026,S3,D4,219181,Diesel_S3_2023,Diesel,118181,73000,D4,2026,B20,49868.62895988,9454.48,8272.67,21271.597834680004
261,Diesel_S3_2023,2026,S3,D4,219181,Diesel_S3_2023,Diesel,118181,73000,D4,2026,HVO,7976.5465652640005,9454.48,8272.67,28729.36723194
262,Diesel_S3_2024,2026,S3,D4,219181,Diesel_S3_2024,Diesel,121727,73000,D4,2026,B20,49868.62895988,8520.890000000001,6086.35,21271.597834680004
263,Diesel_S3_2024,2026,S3,D4,219181,Diesel_S3_2024,Diesel,121727,73000,D4,2026,HVO,7976.5465652640005,8520.890000000001,6086.35,28729.36723194
264,Diesel_S3_2025,2026,S3,D4,219181,Diesel_S3_2025,Diesel,125379,73000,D4,2026,B20,49868.62895988,7522.74,3761.37,21271.597834680004
265,Diesel_S3_2025,2026,S3,D4,219181,Diesel_S3_2025,Diesel,125379,73000,D4,2026,HVO,7976.5465652640005,7522.74,3761.37,28729.36723194
266,Diesel_S3_2026,2026,S3,D4,219181,Diesel_S3_2026,Diesel,129140,73000,D4,2026,B20,49868.62895988,6457.0,1291.4,21271.597834680004
267,Diesel_S3_2026,2026,S3,D4,219181,Diesel_S3_2026,Diesel,129140,73000,D4,2026,HVO,7976.5465652640005,6457.0,1291.4,28729.36723194
268,LNG_S3_2023,2026,S3,D4,219181,LNG_S3_2023,LNG,151136,73000,D4,2026,LNG,29914.03448901,12090.880000000001,10579.52,11959.778237289
269,LNG_S3_2023,2026,S3,D4,219181,LNG_S3_2023,LNG,151136,73000,D4,2026,BioLNG,4549.567924148,12090.880000000001,10579.52,12849.762237519997
270,LNG_S3_2024,2026,S3,D4,219181,LNG_S3_2024,LNG,155670,73000,D4,2026,LNG,29914.03448901,10896.900000000001,7783.5,11959.778237289
271,LNG_S3_2024,2026,S3,D4,219181,LNG_S3_2024,LNG,155670,73000,D4,2026,BioLNG,4549.567924148,10896.900000000001,7783.5,12849.762237519997
272,LNG_S3_2025,2026,S3,D4,219181,LNG_S3_2025,LNG,160340,73000,D4,2026,LNG,29914.03448901,9620.4,4810.2,11959.778237289
273,LNG_S3_2025,2026,S3,D4,219181,LNG_S3_2025,LNG,160340,73000,D4,2026,BioLNG,4549.567924148,9620.4,4810.2,12849.762237519997
274,LNG_S3_2026,2026,S3,D4,219181,LNG_S3_2026,LNG,165150,73000,D4,2026,LNG,29773.19679789,8257.5,1651.5,11903.470635121
275,LNG_S3_2026,2026,S3,D4,219181,LNG_S3_2026,LNG,165150,73000,D4,2026,BioLNG,4536.832316481001,8257.5,1651.5,12813.79189194
