,Allocation,Year,Size,Distance_x,Demand (km),ID,Vehicle,Cost ($),Yearly range (km),Distance_y,Operating Year,Fuel,carbon_emissions,insurance_cost,maintenance_cost,fuel_costs
171,LNG_S1_2028,2035,S1,D3,4476447,LNG_S1_2028,LNG,115927,102000,D4,2035,BioLNG,6011.68516572,13911.24,17389.05,16107.082445999999
172,LNG_S1_2029,2035,S1,D3,4476447,LNG_S1_2029,LNG,119405,102000,D4,2035,LNG,39239.462184300006,13134.55,15522.65,14882.235902100001
173,LNG_S1_2029,2035,S1,D3,4476447,LNG_S1_2029,LNG,119405,102000,D4,2035,BioLNG,5959.226708418,13134.55,15522.65,15966.530724899998
174,LNG_S1_2030,2035,S1,D3,4476447,LNG_S1_2030,LNG,122987,102000,D4,2035,LNG,39239.462184300006,12298.7,13528.57,14882.235902100001
175,LNG_S1_2030,2035,S1,D3,4476447,LNG_S1_2030,LNG,122987,102000,D4,2035,BioLNG,5959.226708418,12298.7,13528.57,15966.530724899998
176,LNG_S1_2031,2035,S1,D3,4476447,LNG_S1_2031,LNG,126677,102000,D4,2035,LNG,39239.462184300006,11400.93,11400.93,14882.235902100001
177,LNG_S1_2031,2035,S1,D3,4476447,LNG_S1_2031,LNG,126677,102000,D4,2035,BioLNG,5959.226708418,11400.93,11400.93,15966.530724899998
178,LNG_S1_2032,2035,S1,D3,4476447,LNG_S1_2032,LNG,130477,102000,D4,2035,LNG,39239.462184300006,10438.16,9133.390000000001,14882.235902100001
179,LNG_S1_2032,2035,S1,D3,4476447,LNG_S1_2032,LNG,130477,102000,D4,2035,BioLNG,5959.226708418,10438.16,9133.390000000001,15966.530724899998
180,LNG_S1_2033,2035,S1,D3,4476447,LNG_S1_2033,LNG,134391,102000,D4,2035,LNG,39239.462184300006,9407.37,6719.55,14882.235902100001
181,LNG_S1_2033,2035,S1,D3,4476447,LNG_S1_2033,LNG,134391,102000,D4,2035,BioLNG,5959.226708418,9407.37,6719.55,15966.530724899998
182,LNG_S1_2034,2035,S1,D3,4476447,LNG_S1_2034,LNG,138423,102000,D4,2035,LNG,39239.462184300006,8305.38,4152.69,14882.235902100001
183,LNG_S1_2034,2035,S1,D3,4476447,LNG_S1_2034,LNG,138423,102000,D4,2035,BioLNG,5959.226708418,8305.38,4152.69,15966.530724899998
184,LNG_S1_2035,2035,S1,D3,4476447,LNG_S1_2035,LNG,142576,102000,D4,2035,LNG,39239.462184300006,7128.8,1425.76,14882.235902100001
185,LNG_S1_2035,2035,S1,D3,4476447,LNG_S1_2035,LNG,142576,102000,D4,2035,BioLNG,5959.226708418,7128.8,1425.76,15966.530724899998
186,BEV_S1_2032,2035,S1,D4,588196,BEV_S1_2032,BEV,130589,102000,D4,2035,Electricity,0.0,10447.12,9141.230000000001,10401.367488119999
187,BEV_S1_2033,2035,S1,D4,588196,BEV_S1_2033,BEV,130589,102000,D4,2035,Electricity,0.0,9141.230000000001,6529.450000000001,10401.367488119999
188,BEV_S1_2034,2035,S1,D4,588196,BEV_S1_2034,BEV,130589,102000,D4,2035,Electricity,0.0,7835.34,3917.67,10401.367488119999
189,BEV_S1_2035,2035,S1,D4,588196,BEV_S1_2035,BEV,130589,102000,D4,2035,Electricity,0.0,6529.450000000001,1305.89,10401.367488119999
190,Diesel_S1_2023,2035,S1,D4,588196,Diesel_S1_2023,Diesel,85000,102000,D4,2035,B20,69347.97596256,,,35746.99378272
191,Diesel_S1_2023,2035,S1,D4,588196,Diesel_S1_2023,Diesel,85000,102000,D4,2035,HVO,11092.291306368,,,36239.707491839996
192,Diesel_S1_2024,2035,S1,D4,588196,Diesel_S1_2024,Diesel,87550,102000,D4,2035,B20,69347.97596256,,,35746.99378272
193,Diesel_S1_2024,2035,S1,D4,588196,Diesel_S1_2024,Diesel,87550,102000,D4,2035,HVO,11092.291306368,,,36239.707491839996
194,Diesel_S1_2025,2035,S1,D4,588196,Diesel_S1_2025,Diesel,90176,102000,D4,2035,B20,69347.97596256,,,35746.99378272
195,Diesel_S1_2025,2035,S1,D4,588196,Diesel_S1_2025,Diesel,90176,102000,D4,2035,HVO,11092.291306368,,,36239.707491839996
196,Diesel_S1_2026,2035,S1,D4,588196,Diesel_S1_2026,Diesel,92881,102000,D4,2035,B20,69347.97596256,13003.340000000002,17647.39,35746.99378272
197,Diesel_S1_2026,2035,S1,D4,588196,Diesel_S1_2026,Diesel,92881,102000,D4,2035,HVO,11092.291306368,13003.340000000002,17647.39,36239.707491839996
198,Diesel_S1_2027,2035,S1,D4,588196,Diesel_S1_2027,Diesel,95668,102000,D4,2035,B20,69347.97596256,12436.84,16263.560000000001,35746.99378272
199,Diesel_S1_2027,2035,S1,D4,588196,Diesel_S1_2027,Diesel,95668,102000,D4,2035,HVO,11092.291306368,12436.84,16263.560000000001,36239.707491839996
200,Diesel_S1_2028,2035,S1,D4,588196,Diesel_S1_2028,Diesel,98538,102000,D4,2035,B20,69347.97596256,11824.56,14780.699999999999,35746.99378272
201,Diesel_S1_2028,2035,S1,D4,588196,Diesel_S1_2028,Diesel,98538,102000,D4,2035,HVO,11092.291306368,11824.56,14780.699999999999,36239.707491839996
202,Diesel_S1_2029,2035,S1,D4,588196,Diesel_S1_2029,Diesel,101494,102000,D4,2035,B20,69347.97596256,11164.34,13194.220000000001,35746.99378272
203,Diesel_S1_2029,2035,S1,D4,588196,Diesel_S1_2029,Diesel,101494,102000,D4,2035,HVO,11092.291306368,11164.34,13194.220000000001,36239.707491839996
204,Diesel_S1_2030,2035,S1,D4,588196,Diesel_S1_2030,Diesel,104539,102000,D4,2035,B20,69347.97596256,10453.900000000001,11499.29,35746.99378272
205,Diesel_S1_2030,2035,S1,D4,588196,Diesel_S1_2030,Diesel,104539,102000,D4,2035,HVO,11092.291306368,10453.900000000001,11499.29,36239.707491839996
206,Diesel_S1_2031,2035,S1,D4,588196,Diesel_S1_2031,Diesel,107675,102000,D4,2035,B20,69347.97596256,9690.75,9690.75,35746.99378272
207,Diesel_S1_2031,2035,S1,D4,588196,Diesel_S1_2031,Diesel,107675,102000,D4,2035,HVO,11092.291306368,9690.75,9690.75,36239.707491839996
208,Diesel_S1_2032,2035,S1,D4,588196,Diesel_S1_2032,Diesel,110905,102000,D4,2035,B20,69347.97596256,8872.4,7763.35,35746.99378272
209,Diesel_S1_2032,2035,S1,D4,588196,Diesel_S1_2032,Diesel,110905,102000,D4,2035,HVO,11092.291306368,8872.4,7763.35,36239.707491839996
210,Diesel_S1_2033,2035,S1,D4,588196,Diesel_S1_2033,Diesel,114232,102000,D4,2035,B20,69347.97596256,7996.240000000001,5711.6,35746.99378272
211,Diesel_S1_2033,2035,S1,D4,588196,Diesel_S1_2033,Diesel,114232,102000,D4,2035,HVO,11092.291306368,7996.240000000001,5711.6,36239.707491839996
212,Diesel_S1_2034,2035,S1,D4,588196,Diesel_S1_2034,Diesel,117659,102000,D4,2035,B20,69347.97596256,7059.54,3529.77,35746.99378272
213,Diesel_S1_2034,2035,S1,D4,588196,Diesel_S1_2034,Diesel,117659,102000,D4,2035,HVO,11092.291306368,7059.54,3529.77,36239.707491839996
214,Diesel_S1_2035,2035,S1,D4,588196,Diesel_S1_2035,Diesel,121189,102000,D4,2035,B20,69347.97596256,6059.450000000001,1211.89,35746.99378272
215,Diesel_S1_2035,2035,S1,D4,588196,Diesel_S1_2035,Diesel,121189,102000,D4,2035,HVO,11092.291306368,6059.450000000001,1211.89,36239.707491839996
216,LNG_S1_2023,2035,S1,D4,588196,LNG_S1_2023,LNG,100000,102000,D4,2035,LNG,41971.14852966,,,15918.274582020002
217,LNG_S1_2023,2035,S1,D4,588196,LNG_S1_2023,LNG,100000,102000,D4,2035,BioLNG,6375.2658937020005,,,17081.2227411
218,LNG_S1_2024,2035,S1,D4,588196,LNG_S1_2024,LNG,103000,102000,D4,2035,LNG,41971.14852966,,,15918.274582020002
219,LNG_S1_2024,2035,S1,D4,588196,LNG_S1_2024,LNG,103000,102000,D4,2035,BioLNG,6375.2658937020005,,,17081.2227411
220,LNG_S1_2025,2035,S1,D4,588196,LNG_S1_2025,LNG,106090,102000,D4,2035,LNG,41971.14852966,,,15918.274582020002
221,LNG_S1_2025,2035,S1,D4,588196,LNG_S1_2025,LNG,106090,102000,D4,2035,BioLNG,6375.2658937020005,,,17081.2227411
222,LNG_S1_2026,2035,S1,D4,588196,LNG_S1_2026,LNG,109272,102000,D4,2035,LNG,41761.68204978,15298.080000000002,20761.68,15838.83084366
223,LNG_S1_2026,2035,S1,D4,588196,LNG_S1_2026,LNG,109272,102000,D4,2035,BioLNG,6299.646969600001,15298.080000000002,20761.68,16878.61728
224,LNG_S1_2027,2035,S1,D4,588196,LNG_S1_2027,LNG,112550,102000,D4,2035,LNG,41072.9278617,14631.5,19133.5,15577.609059900002
225,LNG_S1_2027,2035,S1,D4,588196,LNG_S1_2027,LNG,112550,102000,D4,2035,BioLNG,6155.550265326001,14631.5,19133.5,16492.5395943
226,LNG_S1_2028,2035,S1,D4,588196,LNG_S1_2028,LNG,115927,102000,D4,2035,LNG,39929.73792066,13911.24,17389.05,15144.034759020002
227,LNG_S1_2028,2035,S1,D4,588196,LNG_S1_2028,LNG,115927,102000,D4,2035,BioLNG,6011.68516572,13911.24,17389.05,16107.082445999999
228,LNG_S1_2029,2035,S1,D4,588196,LNG_S1_2029,LNG,119405,102000,D4,2035,LNG,39239.462184300006,13134.55,15522.65,14882.235902100001
229,LNG_S1_2029,2035,S1,D4,588196,LNG_S1_2029,LNG,119405,102000,D4,2035,BioLNG,5959.226708418,13134.55,15522.65,15966.530724899998
230,LNG_S1_2030,2035,S1,D4,588196,LNG_S1_2030,LNG,122987,102000,D4,2035,LNG,39239.462184300006,12298.7,13528.57,14882.235902100001
231,LNG_S1_2030,2035,S1,D4,588196,LNG_S1_2030,LNG,122987,102000,D4,2035,BioLNG,5959.226708418,12298.7,13528.57,15966.530724899998
232,LNG_S1_2031,2035,S1,D4,588196,LNG_S1_2031,LNG,126677,102000,D4,2035,LNG,39239.462184300006,11400.93,11400.93,14882.235902100001
233,LNG_S1_2031,2035,S1,D4,588196,LNG_S1_2031,LNG,126677,102000,D4,2035,BioLNG,5959.226708418,11400.93,11400.93,15966.530724899998
234,LNG_S1_2032,2035,S1,D4,588196,LNG_S1_2032,LNG,130477,102000,D4,2035,LNG,39239.462184300006,10438.16,9133.390000000001,14882.235902100001
235,LNG_S1_2032,2035,S1,D4,588196,LNG_S1_2032,LNG,130477,102000,D4,2035,BioLNG,5959.226708418,10438.16,9133.390000000001,15966.530724899998
236,LNG_S1_2033,2035,S1,D4,588196,LNG_S1_2033,LNG,134391,102000,D4,2035,LNG,39239.462184300006,9407.37,6719.55,14882.235902100001
237,LNG_S1_2033,2035,S1,D4,588196,LNG_S1_2033,LNG,134391,102000,D4,2035,BioLNG,5959.226708418,9407.37,6719.55,15966.530724899998
238,LNG_S1_2034,2035,S1,D4,588196,LNG_S1_2034,LNG,138423,102000,D4,2035,LNG,39239.462184300006,8305.38,4152.69,14882.235902100001
239,LNG_S1_2034,2035,S1,D4,588196,LNG_S1_2034,LNG,138423,102000,D4,2035,BioLNG,5959.226708418,8305.38,4152.69,15966.530724899998
240,LNG_S1_2035,2035,S1,D4,588196,LNG_S1_2035,LNG,142576,102000,D4,2035,LNG,39239.462184300006,7128.8,1425.76,14882.235902100001
241,LNG_S1_2035,2035,S1,D4,588196,LNG_S1_2035,LNG,142576,102000,D4,2035,BioLNG,5959.226708418,7128.8,1425.76,15966.530724899998
242,BEV_S2_2023,2035,S2,D1,1350533,BEV_S2_2023,BEV,272000,106000,D1,2035,Electricity,0.0,,,11165.841568
243,BEV_S2_2024,2035,S2,D1,1350533,BEV_S2_2024,BEV,258400,106000,D1,2035,Electricity,0.0,,,11165.841568
244,BEV_S2_2025,2035,S2,D1,1350533,BEV_S2_2025,BEV,245480,106000,D1,2035,Electricity,0.0,,,11165.841568
245,BEV_S2_2026,2035,S2,D1,1350533,BEV_S2_2026,BEV,233206,106000,D2,2035,Electricity,0.0,32648.840000000004,44309.14,11165.841568
246,BEV_S2_2027,2035,S2,D1,1350533,BEV_S2_2027,BEV,221545,106000,D2,2035,Electricity,0.0,28800.850000000002,37662.65,10640.294988399999
247,BEV_S2_2028,2035,S2,D1,1350533,BEV_S2_2028,BEV,210468,106000,D2,2035,Electricity,0.0,25256.16,31570.199999999997,10640.294988399999
248,BEV_S2_2029,2035,S2,D1,1350533,BEV_S2_2029,BEV,199944,106000,D3,2035,Electricity,0.0,21993.84,25992.72,10640.294988399999
249,BEV_S2_2030,2035,S2,D1,1350533,BEV_S2_2030,BEV,189947,106000,D3,2035,Electricity,0.0,18994.7,20894.170000000002,10640.294988399999
250,BEV_S2_2031,2035,S2,D1,1350533,BEV_S2_2031,BEV,189947,106000,D3,2035,Electricity,0.0,17095.23,17095.23,10640.294988399999
251,BEV_S2_2032,2035,S2,D1,1350533,BEV_S2_2032,BEV,189947,106000,D4,2035,Electricity,0.0,15195.76,13296.29,10640.294988399999
252,BEV_S2_2033,2035,S2,D1,1350533,BEV_S2_2033,BEV,189947,106000,D4,2035,Electricity,0.0,13296.29,9497.35,10640.294988399999
253,BEV_S2_2034,2035,S2,D1,1350533,BEV_S2_2034,BEV,189947,106000,D4,2035,Electricity,0.0,11396.82,5698.41,10640.294988399999
254,BEV_S2_2035,2035,S2,D1,1350533,BEV_S2_2035,BEV,189947,106000,D4,2035,Electricity,0.0,9497.35,1899.47,10640.294988399999
255,Diesel_S2_2023,2035,S2,D1,1350533,Diesel_S2_2023,Diesel,104000,106000,D4,2035,B20,72337.65739696,,,37288.09317552
256,Diesel_S2_2023,2035,S2,D1,1350533,Diesel_S2_2023,Diesel,104000,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
257,Diesel_S2_2024,2035,S2,D1,1350533,Diesel_S2_2024,Diesel,107120,106000,D4,2035,B20,72337.65739696,,,37288.09317552
258,Diesel_S2_2024,2035,S2,D1,1350533,Diesel_S2_2024,Diesel,107120,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
259,Diesel_S2_2025,2035,S2,D1,1350533,Diesel_S2_2025,Diesel,110333,106000,D4,2035,B20,72337.65739696,,,37288.09317552
260,Diesel_S2_2025,2035,S2,D1,1350533,Diesel_S2_2025,Diesel,110333,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
261,Diesel_S2_2026,2035,S2,D1,1350533,Diesel_S2_2026,Diesel,113643,106000,D4,2035,B20,72337.65739696,15910.020000000002,21592.170000000002,37288.09317552
262,Diesel_S2_2026,2035,S2,D1,1350533,Diesel_S2_2026,Diesel,113643,106000,D4,2035,HVO,11570.494410688,15910.020000000002,21592.170000000002,37802.048413439996
263,Diesel_S2_2027,2035,S2,D1,1350533,Diesel_S2_2027,Diesel,117052,106000,D4,2035,B20,72337.65739696,15216.76,19898.84,37288.09317552
264,Diesel_S2_2027,2035,S2,D1,1350533,Diesel_S2_2027,Diesel,117052,106000,D4,2035,HVO,11570.494410688,15216.76,19898.84,37802.048413439996
265,Diesel_S2_2028,2035,S2,D1,1350533,Diesel_S2_2028,Diesel,120564,106000,D4,2035,B20,72337.65739696,14467.68,18084.6,37288.09317552
266,Diesel_S2_2028,2035,S2,D1,1350533,Diesel_S2_2028,Diesel,120564,106000,D4,2035,HVO,11570.494410688,14467.68,18084.6,37802.048413439996
267,Diesel_S2_2029,2035,S2,D1,1350533,Diesel_S2_2029,Diesel,124181,106000,D4,2035,B20,72337.65739696,13659.91,16143.53,37288.09317552
268,Diesel_S2_2029,2035,S2,D1,1350533,Diesel_S2_2029,Diesel,124181,106000,D4,2035,HVO,11570.494410688,13659.91,16143.53,37802.048413439996
269,Diesel_S2_2030,2035,S2,D1,1350533,Diesel_S2_2030,Diesel,127906,106000,D4,2035,B20,72337.65739696,12790.6,14069.66,37288.09317552
270,Diesel_S2_2030,2035,S2,D1,1350533,Diesel_S2_2030,Diesel,127906,106000,D4,2035,HVO,11570.494410688,12790.6,14069.66,37802.048413439996
271,Diesel_S2_2031,2035,S2,D1,1350533,Diesel_S2_2031,Diesel,131744,106000,D4,2035,B20,72337.65739696,11856.96,11856.96,37288.09317552
272,Diesel_S2_2031,2035,S2,D1,1350533,Diesel_S2_2031,Diesel,131744,106000,D4,2035,HVO,11570.494410688,11856.96,11856.96,37802.048413439996
273,Diesel_S2_2032,2035,S2,D1,1350533,Diesel_S2_2032,Diesel,135696,106000,D4,2035,B20,72337.65739696,10855.68,9498.720000000001,37288.09317552
274,Diesel_S2_2032,2035,S2,D1,1350533,Diesel_S2_2032,Diesel,135696,106000,D4,2035,HVO,11570.494410688,10855.68,9498.720000000001,37802.048413439996
275,Diesel_S2_2033,2035,S2,D1,1350533,Diesel_S2_2033,Diesel,139767,106000,D4,2035,B20,72337.65739696,9783.69,6988.35,37288.09317552
276,Diesel_S2_2033,2035,S2,D1,1350533,Diesel_S2_2033,Diesel,139767,106000,D4,2035,HVO,11570.494410688,9783.69,6988.35,37802.048413439996
277,Diesel_S2_2034,2035,S2,D1,1350533,Diesel_S2_2034,Diesel,143960,106000,D4,2035,B20,72337.65739696,8637.6,4318.8,37288.09317552
278,Diesel_S2_2034,2035,S2,D1,1350533,Diesel_S2_2034,Diesel,143960,106000,D4,2035,HVO,11570.494410688,8637.6,4318.8,37802.048413439996
279,Diesel_S2_2035,2035,S2,D1,1350533,Diesel_S2_2035,Diesel,148279,106000,D4,2035,B20,72337.65739696,7413.950000000001,1482.79,37288.09317552
280,Diesel_S2_2035,2035,S2,D1,1350533,Diesel_S2_2035,Diesel,148279,106000,D4,2035,HVO,11570.494410688,7413.950000000001,1482.79,37802.048413439996
281,LNG_S2_2023,2035,S2,D1,1350533,LNG_S2_2023,LNG,133000,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
282,LNG_S2_2023,2035,S2,D1,1350533,LNG_S2_2023,LNG,133000,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
283,LNG_S2_2024,2035,S2,D1,1350533,LNG_S2_2024,LNG,136990,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
284,LNG_S2_2024,2035,S2,D1,1350533,LNG_S2_2024,LNG,136990,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
285,LNG_S2_2025,2035,S2,D1,1350533,LNG_S2_2025,LNG,141099,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
286,LNG_S2_2025,2035,S2,D1,1350533,LNG_S2_2025,LNG,141099,106000,D4,2035,BioLNG,6706.54836679,,,17968.8264595
287,LNG_S2_2026,2035,S2,D1,1350533,LNG_S2_2026,LNG,145332,106000,D4,2035,LNG,43024.11960798001,20346.480000000003,27613.08,16317.631839060003
288,LNG_S2_2026,2035,S2,D1,1350533,LNG_S2_2026,LNG,145332,106000,D4,2035,BioLNG,6604.577221362,20346.480000000003,27613.08,17695.6156041
289,LNG_S2_2027,2035,S2,D1,1350533,LNG_S2_2027,LNG,149692,106000,D4,2035,LNG,42814.87191282,19459.96,25447.640000000003,16238.271078540001
290,LNG_S2_2027,2035,S2,D1,1350533,LNG_S2_2027,LNG,149692,106000,D4,2035,BioLNG,6465.299559314,19459.96,25447.640000000003,17322.449557699998
291,LNG_S2_2028,2035,S2,D1,1350533,LNG_S2_2028,LNG,154183,106000,D4,2035,LNG,41066.57316006,18501.96,23127.45,15575.19893082
292,LNG_S2_2028,2035,S2,D1,1350533,LNG_S2_2028,LNG,154183,106000,D4,2035,BioLNG,6352.818405978001,18501.96,23127.45,17021.079282900002
293,LNG_S2_2029,2035,S2,D1,1350533,LNG_S2_2029,LNG,158808,106000,D4,2035,LNG,41050.23391938,17468.88,20645.04,15569.00199486
294,LNG_S2_2029,2035,S2,D1,1350533,LNG_S2_2029,LNG,158808,106000,D4,2035,BioLNG,6219.317236826,17468.88,20645.04,16663.3901693
295,LNG_S2_2030,2035,S2,D1,1350533,LNG_S2_2030,LNG,163573,106000,D4,2035,LNG,41050.23391938,16357.300000000001,17993.03,15569.00199486
296,LNG_S2_2030,2035,S2,D1,1350533,LNG_S2_2030,LNG,163573,106000,D4,2035,BioLNG,6219.317236826,16357.300000000001,17993.03,16663.3901693
297,LNG_S2_2031,2035,S2,D1,1350533,LNG_S2_2031,LNG,168480,106000,D4,2035,LNG,41050.23391938,15163.199999999999,15163.199999999999,15569.00199486
298,LNG_S2_2031,2035,S2,D1,1350533,LNG_S2_2031,LNG,168480,106000,D4,2035,BioLNG,6219.317236826,15163.199999999999,15163.199999999999,16663.3901693
299,LNG_S2_2032,2035,S2,D1,1350533,LNG_S2_2032,LNG,173534,106000,D4,2035,LNG,41050.23391938,13882.720000000001,12147.380000000001,15569.00199486
300,LNG_S2_2032,2035,S2,D1,1350533,LNG_S2_2032,LNG,173534,106000,D4,2035,BioLNG,6219.317236826,13882.720000000001,12147.380000000001,16663.3901693
301,LNG_S2_2033,2035,S2,D1,1350533,LNG_S2_2033,LNG,178740,106000,D4,2035,LNG,41050.23391938,12511.800000000001,8937.0,15569.00199486
302,LNG_S2_2033,2035,S2,D1,1350533,LNG_S2_2033,LNG,178740,106000,D4,2035,BioLNG,6219.317236826,12511.800000000001,8937.0,16663.3901693
303,LNG_S2_2034,2035,S2,D1,1350533,LNG_S2_2034,LNG,184103,106000,D4,2035,LNG,41050.23391938,11046.18,5523.09,15569.00199486
304,LNG_S2_2034,2035,S2,D1,1350533,LNG_S2_2034,LNG,184103,106000,D4,2035,BioLNG,6219.317236826,11046.18,5523.09,16663.3901693
305,LNG_S2_2035,2035,S2,D1,1350533,LNG_S2_2035,LNG,189626,106000,D4,2035,LNG,41050.23391938,9481.300000000001,1896.26,15569.00199486
306,LNG_S2_2035,2035,S2,D1,1350533,LNG_S2_2035,LNG,189626,106000,D4,2035,BioLNG,6219.317236826,9481.300000000001,1896.26,16663.3901693
307,BEV_S2_2026,2035,S2,D2,1934621,BEV_S2_2026,BEV,233206,106000,D2,2035,Electricity,0.0,32648.840000000004,44309.14,11165.841568
308,BEV_S2_2027,2035,S2,D2,1934621,BEV_S2_2027,BEV,221545,106000,D2,2035,Electricity,0.0,28800.850000000002,37662.65,10640.294988399999
309,BEV_S2_2028,2035,S2,D2,1934621,BEV_S2_2028,BEV,210468,106000,D2,2035,Electricity,0.0,25256.16,31570.199999999997,10640.294988399999
310,BEV_S2_2029,2035,S2,D2,1934621,BEV_S2_2029,BEV,199944,106000,D3,2035,Electricity,0.0,21993.84,25992.72,10640.294988399999
311,BEV_S2_2030,2035,S2,D2,1934621,BEV_S2_2030,BEV,189947,106000,D3,2035,Electricity,0.0,18994.7,20894.170000000002,10640.294988399999
312,BEV_S2_2031,2035,S2,D2,1934621,BEV_S2_2031,BEV,189947,106000,D3,2035,Electricity,0.0,17095.23,17095.23,10640.294988399999
313,BEV_S2_2032,2035,S2,D2,1934621,BEV_S2_2032,BEV,189947,106000,D4,2035,Electricity,0.0,15195.76,13296.29,10640.294988399999
314,BEV_S2_2033,2035,S2,D2,1934621,BEV_S2_2033,BEV,189947,106000,D4,2035,Electricity,0.0,13296.29,9497.35,10640.294988399999
315,BEV_S2_2034,2035,S2,D2,1934621,BEV_S2_2034,BEV,189947,106000,D4,2035,Electricity,0.0,11396.82,5698.41,10640.294988399999
316,BEV_S2_2035,2035,S2,D2,1934621,BEV_S2_2035,BEV,189947,106000,D4,2035,Electricity,0.0,9497.35,1899.47,10640.294988399999
317,Diesel_S2_2023,2035,S2,D2,1934621,Diesel_S2_2023,Diesel,104000,106000,D4,2035,B20,72337.65739696,,,37288.09317552
318,Diesel_S2_2023,2035,S2,D2,1934621,Diesel_S2_2023,Diesel,104000,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
319,Diesel_S2_2024,2035,S2,D2,1934621,Diesel_S2_2024,Diesel,107120,106000,D4,2035,B20,72337.65739696,,,37288.09317552
320,Diesel_S2_2024,2035,S2,D2,1934621,Diesel_S2_2024,Diesel,107120,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
321,Diesel_S2_2025,2035,S2,D2,1934621,Diesel_S2_2025,Diesel,110333,106000,D4,2035,B20,72337.65739696,,,37288.09317552
322,Diesel_S2_2025,2035,S2,D2,1934621,Diesel_S2_2025,Diesel,110333,106000,D4,2035,HVO,11570.494410688,,,37802.048413439996
323,Diesel_S2_2026,2035,S2,D2,1934621,Diesel_S2_2026,Diesel,113643,106000,D4,2035,B20,72337.65739696,15910.020000000002,21592.170000000002,37288.09317552
324,Diesel_S2_2026,2035,S2,D2,1934621,Diesel_S2_2026,Diesel,113643,106000,D4,2035,HVO,11570.494410688,15910.020000000002,21592.170000000002,37802.048413439996
325,Diesel_S2_2027,2035,S2,D2,1934621,Diesel_S2_2027,Diesel,117052,106000,D4,2035,B20,72337.65739696,15216.76,19898.84,37288.09317552
326,Diesel_S2_2027,2035,S2,D2,1934621,Diesel_S2_2027,Diesel,117052,106000,D4,2035,HVO,11570.494410688,15216.76,19898.84,37802.048413439996
327,Diesel_S2_2028,2035,S2,D2,1934621,Diesel_S2_2028,Diesel,120564,106000,D4,2035,B20,72337.65739696,14467.68,18084.6,37288.09317552
328,Diesel_S2_2028,2035,S2,D2,1934621,Diesel_S2_2028,Diesel,120564,106000,D4,2035,HVO,11570.494410688,14467.68,18084.6,37802.048413439996
329,Diesel_S2_2029,2035,S2,D2,1934621,Diesel_S2_2029,Diesel,124181,106000,D4,2035,B20,72337.65739696,13659.91,16143.53,37288.09317552
330,Diesel_S2_2029,2035,S2,D2,1934621,Diesel_S2_2029,Diesel,124181,106000,D4,2035,HVO,11570.494410688,13659.91,16143.53,37802.048413439996
331,Diesel_S2_2030,2035,S2,D2,1934621,Diesel_S2_2030,Diesel,127906,106000,D4,2035,B20,72337.65739696,12790.6,14069.66,37288.09317552
332,Diesel_S2_2030,2035,S2,D2,1934621,Diesel_S2_2030,Diesel,127906,106000,D4,2035,HVO,11570.494410688,12790.6,14069.66,37802.048413439996
333,Diesel_S2_2031,2035,S2,D2,1934621,Diesel_S2_2031,Diesel,131744,106000,D4,2035,B20,72337.65739696,11856.96,11856.96,37288.09317552
334,Diesel_S2_2031,2035,S2,D2,1934621,Diesel_S2_2031,Diesel,131744,106000,D4,2035,HVO,11570.494410688,11856.96,11856.96,37802.048413439996
335,Diesel_S2_2032,2035,S2,D2,1934621,Diesel_S2_2032,Diesel,135696,106000,D4,2035,B20,72337.65739696,10855.68,9498.720000000001,37288.09317552
336,Diesel_S2_2032,2035,S2,D2,1934621,Diesel_S2_2032,Diesel,135696,106000,D4,2035,HVO,11570.494410688,10855.68,9498.720000000001,37802.048413439996
337,Diesel_S2_2033,2035,S2,D2,1934621,Diesel_S2_2033,Diesel,139767,106000,D4,2035,B20,72337.65739696,9783.69,6988.35,37288.09317552
338,Diesel_S2_2033,2035,S2,D2,1934621,Diesel_S2_2033,Diesel,139767,106000,D4,2035,HVO,11570.494410688,9783.69,6988.35,37802.048413439996
339,Diesel_S2_2034,2035,S2,D2,1934621,Diesel_S2_2034,Diesel,143960,106000,D4,2035,B20,72337.65739696,8637.6,4318.8,37288.09317552
340,Diesel_S2_2034,2035,S2,D2,1934621,Diesel_S2_2034,Diesel,143960,106000,D4,2035,HVO,11570.494410688,8637.6,4318.8,37802.048413439996
341,Diesel_S2_2035,2035,S2,D2,1934621,Diesel_S2_2035,Diesel,148279,106000,D4,2035,B20,72337.65739696,7413.950000000001,1482.79,37288.09317552
342,Diesel_S2_2035,2035,S2,D2,1934621,Diesel_S2_2035,Diesel,148279,106000,D4,2035,HVO,11570.494410688,7413.950000000001,1482.79,37802.048413439996
343,LNG_S2_2023,2035,S2,D2,1934621,LNG_S2_2023,LNG,133000,106000,D4,2035,LNG,43546.448237460005,,,16515.73388862
